YEAR,STATE,EDU_LEVEL,EDU_LEVEL_COUNT
2018,New Hampshire,Master's degree,178
2018,New Hampshire,Middle School,72
2018,New Hampshire,Pre-School,445
2018,New Hampshire,Professional school degree,17
2018,New Hampshire,Some college but no degree,248
2018,New Jersey,Associate degree in college,195
2018,New Jersey,Bachelor's degree,627
2018,New Jersey,Doctorate degree,53
2018,New Jersey,Elementary,46
2018,New Jersey,High School,215
2018,New Jersey,High school graduate,797
2018,New Jersey,Kindergarten,2
2018,New Jersey,Master's degree,296
2018,New Jersey,Middle School,129
2018,New Jersey,Pre-School,736
2018,New Jersey,Professional school degree,49
2018,New Jersey,Some college but no degree,413
2018,New Mexico,Associate degree in college,240
2018,New Mexico,Bachelor's degree,364
2018,New Mexico,Doctorate degree,50
2018,New Mexico,Elementary,81
2018,New Mexico,High School,302
2018,New Mexico,High school graduate,823
2018,New Mexico,Kindergarten,9
2018,New Mexico,Master's degree,182
2018,New Mexico,Middle School,152
2018,New Mexico,Pre-School,759
2018,New Mexico,Professional school degree,25
2018,New Mexico,Some college but no degree,580
2018,New York,Associate degree in college,498
2018,New York,Bachelor's degree,1145
2018,New York,Doctorate degree,118
2018,New York,Elementary,125
2018,New York,High School,471
2018,New York,High school graduate,1485
2018,New York,Kindergarten,21
2018,New York,Master's degree,616
2018,New York,Middle School,284
2018,New York,Pre-School,1346
2018,New York,Professional school degree,88
2018,New York,Some college but no degree,753
2018,North Carolina,Associate degree in college,314
2018,North Carolina,Bachelor's degree,598
2018,North Carolina,Doctorate degree,45
2018,North Carolina,Elementary,68
2018,North Carolina,High School,313
2018,North Carolina,High school graduate,776
2018,North Carolina,Kindergarten,5
2018,North Carolina,Master's degree,246
2018,North Carolina,Middle School,164
2018,North Carolina,Pre-School,935
2018,North Carolina,Professional school degree,33
2018,North Carolina,Some college but no degree,531
2018,North Dakota,Associate degree in college,269
2018,North Dakota,Bachelor's degree,360
2018,North Dakota,Doctorate degree,19
2018,North Dakota,Elementary,9
2018,North Dakota,High School,139
2018,North Dakota,High school graduate,499
2018,North Dakota,Kindergarten,6
2018,North Dakota,Master's degree,100
2018,North Dakota,Middle School,87
2018,North Dakota,Pre-School,618
2018,North Dakota,Professional school degree,21
2018,North Dakota,Some college but no degree,309
2018,Ohio,Associate degree in college,307
2018,Ohio,Bachelor's degree,604
2018,Ohio,Doctorate degree,46
2018,Ohio,Elementary,7
2018,Ohio,High School,288
2018,Ohio,High school graduate,1066
2018,Ohio,Kindergarten,7
2018,Ohio,Master's degree,246
2018,Ohio,Middle School,148
2018,Ohio,Pre-School,932
2018,Ohio,Professional school degree,35
2018,Ohio,Some college but no degree,578
2018,Oklahoma,Associate degree in college,171
2018,Oklahoma,Bachelor's degree,358
2018,Oklahoma,Doctorate degree,33
2018,Oklahoma,Elementary,40
2018,Oklahoma,High School,224
2018,Oklahoma,High school graduate,653
2018,Oklahoma,Kindergarten,7
2018,Oklahoma,Master's degree,117
2018,Oklahoma,Middle School,141
2018,Oklahoma,Pre-School,723
2018,Oklahoma,Professional school degree,16
2018,Oklahoma,Some college but no degree,380
2018,Oregon,Associate degree in college,191
2018,Oregon,Bachelor's degree,417
2018,Oregon,Doctorate degree,46
2018,Oregon,Elementary,54
2018,Oregon,High School,151
2018,Oregon,High school graduate,433
2018,Oregon,Kindergarten,7
2018,Oregon,Master's degree,150
2018,Oregon,Middle School,91
2018,Oregon,Pre-School,575
2018,Oregon,Professional school degree,23
2018,Oregon,Some college but no degree,410
2018,Pennsylvania,Associate degree in college,307
2018,Pennsylvania,Bachelor's degree,688
2018,Pennsylvania,Doctorate degree,72
2018,Pennsylvania,Elementary,34
2018,Pennsylvania,High School,329
2018,Pennsylvania,High school graduate,1097
2018,Pennsylvania,Kindergarten,10
2018,Pennsylvania,Master's degree,288
2018,Pennsylvania,Middle School,187
2018,Pennsylvania,Pre-School,996
2018,Pennsylvania,Professional school degree,40
2018,Pennsylvania,Some college but no degree,459
2018,Rhode Island,Associate degree in college,105
2018,Rhode Island,Bachelor's degree,231
2018,Rhode Island,Doctorate degree,17
2018,Rhode Island,Elementary,36
2018,Rhode Island,High School,100
2018,Rhode Island,High school graduate,332
2018,Rhode Island,Kindergarten,1
2018,Rhode Island,Master's degree,98
2018,Rhode Island,Middle School,65
2018,Rhode Island,Pre-School,283
2018,Rhode Island,Professional school degree,12
2018,Rhode Island,Some college but no degree,197
2018,South Carolina,Associate degree in college,218
2018,South Carolina,Bachelor's degree,389
2018,South Carolina,Doctorate degree,39
2018,South Carolina,Elementary,25
2018,South Carolina,High School,228
2018,South Carolina,High school graduate,691
2018,South Carolina,Kindergarten,8
2018,South Carolina,Master's degree,158
2018,South Carolina,Middle School,113
2018,South Carolina,Pre-School,583
2018,South Carolina,Professional school degree,24
2018,South Carolina,Some college but no degree,375
2018,South Dakota,Associate degree in college,187
2018,South Dakota,Bachelor's degree,276
2018,South Dakota,Doctorate degree,21
2018,South Dakota,Elementary,13
2018,South Dakota,High School,153
2018,South Dakota,High school graduate,424
2018,South Dakota,Kindergarten,4
2018,South Dakota,Master's degree,70
2018,South Dakota,Middle School,91
2018,South Dakota,Pre-School,439
2018,South Dakota,Professional school degree,13
2018,South Dakota,Some college but no degree,215
2018,Tennessee,Associate degree in college,240
2018,Tennessee,Bachelor's degree,453
2018,Tennessee,Doctorate degree,41
2018,Tennessee,Elementary,31
2018,Tennessee,High School,208
2018,Tennessee,High school graduate,741
2018,Tennessee,Kindergarten,4
2018,Tennessee,Master's degree,178
2018,Tennessee,Middle School,137
2018,Tennessee,Pre-School,678
2018,Tennessee,Professional school degree,34
2018,Tennessee,Some college but no degree,454
2018,Texas,Associate degree in college,712
2018,Texas,Bachelor's degree,1522
2018,Texas,Doctorate degree,109
2018,Texas,Elementary,377
2018,Texas,High School,935
2018,Texas,High school graduate,2230
2018,Texas,Kindergarten,55
2018,Texas,Master's degree,639
2018,Texas,Middle School,700
2018,Texas,Pre-School,2723
2018,Texas,Professional school degree,81
2018,Texas,Some college but no degree,1632
2018,Utah,Associate degree in college,243
2018,Utah,Bachelor's degree,421
2018,Utah,Doctorate degree,34
2018,Utah,Elementary,24
2018,Utah,High School,214
2018,Utah,High school graduate,500
2018,Utah,Kindergarten,6
2018,Utah,Master's degree,136
2018,Utah,Middle School,102
2018,Utah,Pre-School,884
2018,Utah,Professional school degree,19
2018,Utah,Some college but no degree,437
2018,Vermont,Associate degree in college,155
2018,Vermont,Bachelor's degree,349
2018,Vermont,Doctorate degree,26
2018,Vermont,Elementary,5
2018,Vermont,High School,117
2018,Vermont,High school graduate,436
2018,Vermont,Kindergarten,14
2018,Vermont,Master's degree,163
2018,Vermont,Middle School,60
2018,Vermont,Pre-School,412
2018,Vermont,Professional school degree,40
2018,Vermont,Some college but no degree,199
2018,Virginia,Associate degree in college,197
2018,Virginia,Bachelor's degree,592
2018,Virginia,Doctorate degree,55
2018,Virginia,Elementary,34
2018,Virginia,High School,237
2018,Virginia,High school graduate,566
2018,Virginia,Kindergarten,7
2018,Virginia,Master's degree,295
2018,Virginia,Middle School,134
2018,Virginia,Pre-School,753
2018,Virginia,Professional school degree,41
2018,Virginia,Some college but no degree,411
2018,Washington,Associate degree in college,292
2018,Washington,Bachelor's degree,523
2018,Washington,Doctorate degree,53
2018,Washington,Elementary,57
2018,Washington,High School,210
2018,Washington,High school graduate,625
2018,Washington,Kindergarten,11
2018,Washington,Master's degree,240
2018,Washington,Middle School,144
2018,Washington,Pre-School,769
2018,Washington,Professional school degree,34
2018,Washington,Some college but no degree,487
2018,West Virginia,Associate degree in college,245
2018,West Virginia,Bachelor's degree,332
2018,West Virginia,Doctorate degree,18
2018,West Virginia,Elementary,21
2018,West Virginia,High School,271
2018,West Virginia,High school graduate,1045
2018,West Virginia,Kindergarten,4
2018,West Virginia,Master's degree,127
2018,West Virginia,Middle School,192
2018,West Virginia,Pre-School,722
2018,West Virginia,Professional school degree,18
2018,West Virginia,Some college but no degree,421
2018,Wisconsin,Associate degree in college,229
2018,Wisconsin,Bachelor's degree,285
2018,Wisconsin,Doctorate degree,19
2018,Wisconsin,Elementary,14
2018,Wisconsin,High School,142
2018,Wisconsin,High school graduate,541
2018,Wisconsin,Kindergarten,3
2018,Wisconsin,Master's degree,106
2018,Wisconsin,Middle School,108
2018,Wisconsin,Pre-School,546
2018,Wisconsin,Professional school degree,17
2018,Wisconsin,Some college but no degree,285
2018,Wyoming,Associate degree in college,226
2018,Wyoming,Bachelor's degree,270
2018,Wyoming,Doctorate degree,29
2018,Wyoming,Elementary,11
2018,Wyoming,High School,165
2018,Wyoming,High school graduate,598
2018,Wyoming,Kindergarten,1
2018,Wyoming,Master's degree,85
2018,Wyoming,Middle School,88
2018,Wyoming,Pre-School,591
2018,Wyoming,Professional school degree,9
2018,Wyoming,Some college but no degree,376
2019,Alabama,Associate degree in college,256
2019,Alabama,Bachelor's degree,426
2019,Alabama,Doctorate degree,43
2019,Alabama,Elementary,39
2019,Alabama,High School,288
2019,Alabama,High school graduate,853
2019,Alabama,Kindergarten,4
2019,Alabama,Master's degree,174
2019,Alabama,Middle School,154
2019,Alabama,Pre-School,719
2019,Alabama,Professional school degree,26
2019,Alabama,Some college but no degree,469
2019,Alaska,Associate degree in college,148
2019,Alaska,Bachelor's degree,297
2019,Alaska,Doctorate degree,29
2019,Alaska,Elementary,10
2019,Alaska,High School,123
2019,Alaska,High school graduate,500
2019,Alaska,Kindergarten,1
2019,Alaska,Master's degree,112
2019,Alaska,Middle School,76
2019,Alaska,Pre-School,533
2019,Alaska,Professional school degree,8
2019,Alaska,Some college but no degree,365
2019,Arizona,Associate degree in college,218
2019,Arizona,Bachelor's degree,445
2019,Arizona,Doctorate degree,34
2019,Arizona,Elementary,81
2019,Arizona,High School,268
2019,Arizona,High school graduate,585
2019,Arizona,Kindergarten,4
2019,Arizona,Master's degree,181
2019,Arizona,Middle School,158
2019,Arizona,Pre-School,709
2019,Arizona,Professional school degree,21
2019,Arizona,Some college but no degree,445
2019,Arkansas,Associate degree in college,218
2019,Arkansas,Bachelor's degree,412
2019,Arkansas,Doctorate degree,41
2019,Arkansas,Elementary,41
2019,Arkansas,High School,250
2019,Arkansas,High school graduate,821
2019,Arkansas,Kindergarten,4
2019,Arkansas,Master's degree,133
2019,Arkansas,Middle School,140
2019,Arkansas,Pre-School,670
2019,Arkansas,Professional school degree,23
2019,Arkansas,Some college but no degree,425
2019,California,Associate degree in college,1163
2019,California,Bachelor's degree,2885
2019,California,Doctorate degree,256
2019,California,Elementary,803
2019,California,High School,1288
2019,California,High school graduate,3250
2019,California,Kindergarten,110
2019,California,Master's degree,1072
2019,California,Middle School,837
2019,California,Pre-School,3772
2019,California,Professional school degree,155
2019,California,Some college but no degree,2587
2019,Colorado,Associate degree in college,175
2019,Colorado,Bachelor's degree,410
2019,Colorado,Doctorate degree,34
2019,Colorado,Elementary,39
2019,Colorado,High School,142
2019,Colorado,High school graduate,352
2019,Colorado,Kindergarten,8
2019,Colorado,Master's degree,195
2019,Colorado,Middle School,99
2019,Colorado,Pre-School,476
2019,Colorado,Professional school degree,28
2019,Colorado,Some college but no degree,278
2019,Connecticut,Associate degree in college,95
2019,Connecticut,Bachelor's degree,289
2019,Connecticut,Doctorate degree,29
2019,Connecticut,Elementary,25
2019,Connecticut,High School,127
2019,Connecticut,High school graduate,394
2019,Connecticut,Master's degree,168
2019,Connecticut,Middle School,55
2019,Connecticut,Pre-School,355
2019,Connecticut,Professional school degree,26
2019,Connecticut,Some college but no degree,183
2019,Delaware,Associate degree in college,128
2019,Delaware,Bachelor's degree,303
2019,Delaware,Doctorate degree,20
2019,Delaware,Elementary,20
2019,Delaware,High School,133
2019,Delaware,High school graduate,462
2019,Delaware,Kindergarten,1
2019,Delaware,Master's degree,138
2019,Delaware,Middle School,55
2019,Delaware,Pre-School,368
2019,Delaware,Professional school degree,18
2019,Delaware,Some college but no degree,232
2019,District of Columbia,Associate degree in college,55
2019,District of Columbia,Bachelor's degree,595
2019,District of Columbia,Doctorate degree,111
2019,District of Columbia,Elementary,37
2019,District of Columbia,High School,150
2019,District of Columbia,High school graduate,336
2019,District of Columbia,Kindergarten,4
2019,District of Columbia,Master's degree,491
2019,District of Columbia,Middle School,78
2019,District of Columbia,Pre-School,451
2019,District of Columbia,Professional school degree,157
2019,District of Columbia,Some college but no degree,221
2019,Florida,Associate degree in college,756
2019,Florida,Bachelor's degree,1364
2019,Florida,Doctorate degree,98
2019,Florida,Elementary,129
2019,Florida,High School,525
2019,Florida,High school graduate,1888
2019,Florida,Kindergarten,20
2019,Florida,Master's degree,481
2019,Florida,Middle School,285
2019,Florida,Pre-School,1487
2019,Florida,Professional school degree,70
2019,Florida,Some college but no degree,982
2019,Georgia,Associate degree in college,301
2019,Georgia,Bachelor's degree,550
2019,Georgia,Doctorate degree,50
2019,Georgia,Elementary,50
2019,Georgia,High School,305
2019,Georgia,High school graduate,938
2019,Georgia,Kindergarten,6
2019,Georgia,Master's degree,269
2019,Georgia,Middle School,194
2019,Georgia,Pre-School,914
2019,Georgia,Professional school degree,44
2019,Georgia,Some college but no degree,462
2019,Hawaii,Associate degree in college,267
2019,Hawaii,Bachelor's degree,528
2019,Hawaii,Doctorate degree,36
2019,Hawaii,Elementary,31
2019,Hawaii,High School,130
2019,Hawaii,High school graduate,689
2019,Hawaii,Kindergarten,3
2019,Hawaii,Master's degree,172
2019,Hawaii,Middle School,66
2019,Hawaii,Pre-School,487
2019,Hawaii,Professional school degree,30
2019,Hawaii,Some college but no degree,425
2019,Idaho,Associate degree in college,219
2019,Idaho,Bachelor's degree,397
2019,Idaho,Doctorate degree,32
2019,Idaho,Elementary,60
2019,Idaho,High School,181
2019,Idaho,High school graduate,636
2019,Idaho,Kindergarten,9
2019,Idaho,Master's degree,106
2019,Idaho,Middle School,121
2019,Idaho,Pre-School,767
2019,Idaho,Professional school degree,12
2019,Idaho,Some college but no degree,436
2019,Illinois,Associate degree in college,340
2019,Illinois,Bachelor's degree,780
2019,Illinois,Doctorate degree,71
2019,Illinois,Elementary,93
2019,Illinois,High School,324
2019,Illinois,High school graduate,921
2019,Illinois,Kindergarten,4
2019,Illinois,Master's degree,393
2019,Illinois,Middle School,190
